origin_clean,origin_missing_or_unknown,brand_clean,brand_mismatch_title,model_clean,model_recovered,_ram_gb,_storage_gb,_screen_size_inch,_title_ram_gb,_title_storage_gb,_title_cpu,_title_screen_size_inch,_ram_gb_filled,_storage_gb_filled,_screen_size_inch_filled,ram_missing,storage_capacity_missing,screen_missing,ram_suspicious,storage_missing_all,cpu_missing,cpu_brand,cpu_tier,gpu_missing,gpu_tier,potential_dedicated_gpu,warranty_months,warranty_status,has_warranty,storage_type_clean,was_storage_type_imputed,condition_clean,repair_mismatch,condition_warranty_inconsistent,brand_grouped,model_grouped,brand_is_rare,model_is_rare,_price
Unknown,True,Dell,False,Alienware 16,Alienware 16,16.0,512.0,15.95,16.0,512.0,Unknown,,16.0,512.0,15.95,False,False,False,False,False,False,Intel,Upper-mid,False,Dedicated - Other/Entry,False,,Manufacturer,True,SSD,False,Đã sử dụng (chưa sửa chữa),False,False,Dell,Other,False,True,28900000.0
Việt Nam,False,Samsung,False,Dòng Khác,Dòng Khác,8.0,127.0,15.95,,,Unknown,,8.0,127.0,15.95,False,False,False,False,False,False,Intel,Mid,False,Unclear,False,0.0,Expired,False,SSD,False,Đã sử dụng (chưa sửa chữa),False,False,Other,Dòng Khác,True,False,550000.0
Unknown,True,Dell,False,Latitude,Latitude,16.0,256.0,13.95,16.0,,Unknown,,16.0,256.0,13.95,False,False,False,False,False,False,Intel,Upper-mid,False,Integrated - Intel,False,12.0,Active,True,SSD,False,Đã sử dụng (chưa sửa chữa),False,False,Dell,Latitude,False,False,9700000.0
Unknown,True,MSI,False,Sword 15,Sword 15,16.0,512.0,15.95,16.0,512.0,i7-11800h,15.6,16.0,512.0,15.95,False,False,False,False,False,False,Intel,Upper-mid,False,Dedicated - Other/Entry,False,,Manufacturer,True,SSD,False,Đã sử dụng (chưa sửa chữa),False,False,MSI,Other,False,True,16000000.0
Unknown,True,Acer,False,Dòng Khác,Aspire,8.0,512.0,13.95,8.0,512.0,Unknown,14.0,8.0,512.0,13.95,False,False,False,False,False,False,Intel,Mid,False,Integrated - Intel,False,1.0,Active,True,SSD,False,Đã sử dụng (chưa sửa chữa),False,False,Acer,Dòng Khác,False,False,6800000.0
Việt Nam,False,Dell,False,Inspiron 15,Inspiron 15,8.0,127.0,15.95,8.0,,i3-6006u,,8.0,127.0,15.95,False,False,False,False,False,False,Intel,Entry,False,Integrated - Intel,False,3.0,Active,True,SSD,False,Đã sử dụng (chưa sửa chữa),False,False,Dell,Other,False,True,3700000.0
Việt Nam,False,ASUS,False,TUF Gaming F15,TUF Gaming F15,8.0,512.0,15.95,8.0,512.0,i7-12700h,,8.0,512.0,15.95,False,False,False,False,False,False,Intel,Upper-mid,False,Dedicated - Other/Entry,False,3.0,Active,True,SSD,False,Đã sử dụng (chưa sửa chữa),False,False,ASUS,TUF Gaming F15,False,False,16900000.0
Unknown,True,Dell,False,Inspiron,Inspiron,,,,4.0,,i7 6700hq,,4.0,,,True,True,True,False,True,True,Intel,Upper-mid,True,Missing,True,,Manufacturer,True,Unknown,False,Đã sử dụng (chưa sửa chữa),False,False,Dell,Inspiron,False,False,2900000.0
Unknown,True,MSI,False,Modern 15,Modern 15,8.0,256.0,13.95,8.0,256.0,Unknown,14.0,8.0,256.0,13.95,False,False,False,False,False,False,Intel,Mid,True,Missing,True,,Manufacturer,True,SSD,False,Đã sử dụng (chưa sửa chữa),False,False,MSI,Other,False,True,6500000.0
Unknown,True,Acer,False,Aspire,Aspire,16.0,512.0,15.95,16.0,,i5-13500h,,16.0,512.0,15.95,False,False,False,False,False,False,Intel,Mid,True,Missing,False,,Manufacturer,True,SSD,False,Đã sử dụng (chưa sửa chữa),False,False,Acer,Aspire,False,False,10000000.0
Mỹ,False,Apple,False,Macbook Pro M3,Macbook Pro M3,,512.0,13.95,,512.0,m3 pro,,,512.0,13.95,False,False,False,True,False,False,Apple,Upper-mid,False,Integrated - Intel,False,,Active,True,SSD,False,Đã sử dụng (chưa sửa chữa),False,False,Apple,Other,False,True,37900000.0
Unknown,True,Dell,False,Latitude 14 5000,Latitude 14 5000,8.0,256.0,,,,Unknown,,8.0,256.0,,False,False,True,False,False,False,Intel,Mid,True,Missing,False,,Manufacturer,True,SSD,False,Đã sử dụng (qua sửa chữa),False,False,Dell,Other,False,True,5000000.0
Unknown,True,ASUS,False,ROG Strix,ROG Strix,16.0,500.0,,16.0,500.0,Unknown,,16.0,500.0,,False,False,True,False,False,False,Intel,Upper-mid,False,Dedicated - Other/Entry,False,,Manufacturer,True,SSD,False,Đã sử dụng (chưa sửa chữa),False,False,ASUS,ROG Strix,False,False,9000000.0
Unknown,True,ASUS,False,TUF Gaming,TUF Gaming,8.0,512.0,15.95,8.0,512.0,i5-10300h,15.6,8.0,512.0,15.95,False,False,False,False,False,False,Intel,Mid,False,Dedicated - Other/Entry,False,,Manufacturer,True,SSD,False,Đã sử dụng (chưa sửa chữa),False,False,ASUS,TUF Gaming,False,False,8500000.0
Unknown,True,Lenovo,False,Legion,Legion,16.0,480.0,15.95,,,Unknown,,16.0,480.0,15.95,False,False,False,False,False,False,Intel,Upper-mid,False,Dedicated - Other/Entry,False,,Manufacturer,True,SSD,False,Đã sử dụng (chưa sửa chữa),False,False,Lenovo,Legion,False,False,6990000.0
Unknown,True,Dell,False,Latitude,Latitude,8.0,256.0,15.95,8.0,256.0,i5-8250u,15.6,8.0,256.0,15.95,False,False,False,False,False,False,Intel,Mid,False,Integrated - Intel,False,,Manufacturer,True,SSD,False,Đã sử dụng (chưa sửa chữa),False,False,Dell,Latitude,False,False,4000000.0
Nhật Bản,False,HP,False,ProBook,ProBook,8.0,256.0,15.95,8.0,256.0,Unknown,15.6,8.0,256.0,15.95,False,False,False,False,False,False,Intel,Mid,True,Missing,False,1.0,Active,True,SSD,False,Đã sử dụng (chưa sửa chữa),False,False,HP,ProBook,False,False,6000000.0
Unknown,True,MSI,False,Gaming Thin GF,Gaming Thin GF,8.0,128.0,15.95,,,i5-10200h,,8.0,128.0,15.95,False,False,False,False,False,False,Intel,Mid,False,Dedicated - Other/Entry,False,3.0,Active,True,SSD,False,Đã sử dụng (chưa sửa chữa),False,False,MSI,Gaming Thin GF,False,False,7900000.0
Unknown,True,Lenovo,False,IdeaPad,IdeaPad,16.0,512.0,15.95,16.0,512.0,ryzen 7,16.0,16.0,512.0,15.95,False,False,False,False,False,False,AMD,Upper-mid,False,Dedicated - Other/Entry,False,,Manufacturer,True,SSD,False,Đã sử dụng (qua sửa chữa),False,False,Lenovo,IdeaPad,False,False,16000000.0
Unknown,True,Dell,False,Precision,Precision,8.0,256.0,15.95,,,Unknown,,8.0,256.0,15.95,False,False,False,False,False,False,Intel,Mid,True,Missing,False,3.0,Active,True,SSD,False,Đã sử dụng (chưa sửa chữa),False,False,Dell,Precision,False,False,6500000.0
Nhật Bản,False,Lenovo,False,Dòng Khác,ThinkPad,4.0,128.0,,,,Unknown,,4.0,128.0,,False,False,True,False,False,False,Intel,Mid,True,Missing,False,0.0,Expired,False,Unknown,False,Đã sử dụng (qua sửa chữa),False,False,Lenovo,Dòng Khác,False,False,1300000.0
Mỹ,False,Hãng khác,True,Dòng Khác,Surface,8.0,128.0,11.95,8.0,128.0,Unknown,,8.0,128.0,11.95,False,False,False,False,False,False,Unknown,Other,False,Integrated - Intel,False,1.0,Active,True,SSD,False,Đã sử dụng (chưa sửa chữa),False,False,Hãng khác,Dòng Khác,False,False,7500000.0
Unknown,True,Acer,False,Aspire,Aspire,4.0,256.0,15.95,,,Unknown,,4.0,256.0,15.95,False,False,False,False,False,True,Unknown,Missing,True,Missing,False,,Manufacturer,True,SSD,False,Đã sử dụng (chưa sửa chữa),False,False,Acer,Aspire,False,False,3800000.0
Unknown,True,Apple,False,MacBook Pro,MacBook Pro,,,,,,Unknown,,,,,True,True,True,False,True,True,Unknown,Missing,True,Missing,False,,Manufacturer,True,Unknown,False,Đã sử dụng (chưa sửa chữa),False,False,Apple,MacBook Pro,False,False,4990000.0
Unknown,True,MSI,False,Prestige 16 AI Studio,Prestige 16 AI Studio,16.0,1024.0,13.95,16.0,1024.0,Unknown,,16.0,1024.0,13.95,False,False,False,False,False,False,Intel,Other,False,Dedicated - Other/Entry,False,,Active,True,SSD,False,Đã sử dụng (chưa sửa chữa),False,False,MSI,Other,False,True,22800000.0
Mỹ,False,Dell,False,Inspiron,Inspiron,8.0,128.0,15.95,8.0,128.0,Unknown,15.6,8.0,128.0,15.95,False,False,False,False,False,False,Intel,Upper-mid,False,Dedicated - Other/Entry,False,12.0,Active,True,SSD,False,Đã sử dụng (chưa sửa chữa),False,False,Dell,Inspiron,False,False,3700000.0
Unknown,True,Dell,False,Latitude,Latitude,,,,4.0,500.0,i7 4600u,,4.0,500.0,,True,True,True,False,True,True,Intel,Upper-mid,True,Missing,False,,Manufacturer,True,HDD,True,Đã sử dụng (chưa sửa chữa),False,False,Dell,Latitude,False,False,1400000.0
Unknown,True,Dell,False,Latitude,Latitude,,,,16.0,512.0,Unknown,,16.0,512.0,,True,True,True,False,True,True,Unknown,Missing,True,Missing,False,,Manufacturer,True,Unknown,False,Đã sử dụng (chưa sửa chữa),False,False,Dell,Latitude,False,False,12600000.0
Unknown,True,Apple,False,MacBook Pro M2,MacBook Pro M2,8.0,256.0,,8.0,256.0,m2,,8.0,256.0,,False,False,True,False,False,False,Apple,Mid,True,Missing,False,,Manufacturer,True,SSD,False,Đã sử dụng (chưa sửa chữa),False,False,Apple,MacBook Pro M2,False,False,17900000.0
Mỹ,False,Lenovo,False,Legion Y,Legion Y,16.0,256.0,15.95,16.0,,Unknown,15.6,16.0,256.0,15.95,False,False,False,False,False,False,Intel,Upper-mid,False,Dedicated - Other/Entry,False,1.0,Active,True,SSD,False,Đã sử dụng (chưa sửa chữa),False,False,Lenovo,Other,False,True,9500000.0
Unknown,True,Dell,False,Vostro,Vostro,8.0,256.0,15.95,8.0,256.0,Unknown,,8.0,256.0,15.95,False,False,False,False,False,False,Intel,Mid,True,Missing,False,,Manufacturer,True,SSD,False,Đã sử dụng (chưa sửa chữa),False,False,Dell,Vostro,False,False,2000000.0
Mỹ,False,Dell,False,Precision,Precision,16.0,512.0,15.95,,,Unknown,,16.0,512.0,15.95,False,False,False,False,False,False,Intel,High,False,Dedicated - Other/Entry,False,,Active,True,SSD,False,Đã sử dụng (chưa sửa chữa),False,False,Dell,Precision,False,False,24900000.0
Nhật Bản,False,Dell,False,Latitude,Latitude,8.0,256.0,15.95,8.0,256.0,Unknown,15.6,8.0,256.0,15.95,False,False,False,False,False,False,Intel,Mid,False,Integrated - Intel,False,3.0,Active,True,SSD,False,Đã sử dụng (chưa sửa chữa),False,False,Dell,Latitude,False,False,7700000.0
Mỹ,False,Dell,False,Latitude,Latitude,8.0,256.0,13.95,8.0,256.0,Unknown,,8.0,256.0,13.95,False,False,False,False,False,False,Intel,Mid,False,Integrated - Intel,False,1.0,Active,True,SSD,False,Đã sử dụng (chưa sửa chữa),False,False,Dell,Latitude,False,False,8100000.0
Unknown,True,Dell,False,Latitude 15 5000,Latitude 15 5000,4.0,,,,,Unknown,,4.0,,,False,True,True,False,True,False,Intel,Mid,True,Missing,False,,Manufacturer,True,Unknown,False,Đã sử dụng (chưa sửa chữa),False,False,Dell,Other,False,True,6000000.0
Unknown,True,HP,False,Elitebook,Elitebook,8.0,256.0,,8.0,256.0,Unknown,,8.0,256.0,,False,False,True,False,False,False,Intel,Mid,True,Missing,False,,Manufacturer,True,SSD,False,Đã sử dụng (chưa sửa chữa),False,False,HP,Elitebook,False,False,4500000.0
Nhật Bản,False,Hãng khác,False,Dòng Khác,Dòng Khác,8.0,,13.95,8.0,,Unknown,,8.0,,13.95,False,True,False,False,False,False,Intel,Mid,True,Missing,False,,Manufacturer,True,SSD,False,Đã sử dụng (chưa sửa chữa),False,False,Hãng khác,Dòng Khác,False,False,4600000.0
Nhật Bản,False,HP,False,ProBook,ProBook,8.0,500.0,15.95,,,Unknown,15.6,8.0,500.0,15.95,False,False,False,False,False,False,Intel,Mid,False,Integrated - Intel,False,3.0,Active,True,SSD,False,Đã sử dụng (chưa sửa chữa),False,False,HP,ProBook,False,False,4700000.0
Việt Nam,False,MSI,False,Katana 17,Katana 17,8.0,512.0,17.95,,,i7-11800h,17.3,8.0,512.0,17.95,False,False,False,False,False,False,Intel,Upper-mid,False,Dedicated - Other/Entry,False,0.0,Expired,False,SSD,False,Đã sử dụng (chưa sửa chữa),False,False,MSI,Other,False,True,12400000.0
Unknown,True,ASUS,False,ZenBook 14,ZenBook 14,8.0,256.0,13.95,,,Unknown,14.0,8.0,256.0,13.95,False,False,False,False,False,False,AMD,Other,True,Missing,False,0.0,Expired,False,SSD,False,Đã sử dụng (chưa sửa chữa),False,False,ASUS,Other,False,True,5400000.0
Unknown,True,HP,False,Elitebook 800,Elitebook 800,8.0,256.0,13.95,8.0,256.0,i7-8365u,,8.0,256.0,13.95,False,False,False,False,False,False,Intel,Upper-mid,True,Missing,False,,Manufacturer,True,Unknown,False,Đã sử dụng (chưa sửa chữa),False,False,HP,Elitebook 800,False,False,5000000.0
Unknown,True,Acer,False,Nitro 5,Nitro 5,16.0,512.0,15.95,16.0,,i7-12700h,,16.0,512.0,15.95,False,False,False,False,False,False,Intel,Upper-mid,False,Dedicated - Other/Entry,False,,Manufacturer,True,SSD,False,Đã sử dụng (chưa sửa chữa),False,False,Acer,Nitro 5,False,False,16500000.0
Unknown,True,Apple,False,MacBook Pro,MacBook Pro,4.0,320.0,13.95,4.0,320.0,Unknown,13.0,4.0,320.0,13.95,False,False,False,False,False,False,Intel,Mid,True,Missing,False,,Manufacturer,True,HDD,False,Đã sử dụng (chưa sửa chữa),False,False,Apple,MacBook Pro,False,False,1000000.0
Unknown,True,Dell,False,Inspiron,Inspiron,8.0,256.0,15.95,8.0,256.0,i5-8265u,,8.0,256.0,15.95,False,False,False,False,False,False,Intel,Mid,False,Integrated - Intel,False,,Manufacturer,True,SSD,False,Đã sử dụng (chưa sửa chữa),False,False,Dell,Inspiron,False,False,4950000.0
Unknown,True,Apple,False,MacBook Air,MacBook Air,8.0,512.0,13.95,,,Unknown,,8.0,512.0,13.95,False,False,False,False,False,False,Intel,Upper-mid,False,Unclear,False,,Active,True,SSD,False,Đã sử dụng (chưa sửa chữa),False,False,Apple,MacBook Air,False,False,3079000.0
Nhật Bản,False,Lenovo,False,ThinkPad T14 Gen 3,ThinkPad T14 Gen 3,16.0,256.0,13.95,16.0,256.0,Unknown,14.0,16.0,256.0,13.95,False,False,False,False,False,False,Intel,Mid,False,Integrated - Intel,False,,Manufacturer,True,SSD,False,Đã sử dụng (chưa sửa chữa),False,False,Lenovo,Other,False,True,7300000.0
Unknown,True,Dell,False,Dòng Khác,Precision,16.0,250.0,13.95,16.0,,i7-4810qm,,16.0,250.0,13.95,False,False,False,False,False,False,Intel,Upper-mid,False,Dedicated - Other/Entry,False,3.0,Active,True,SSD,False,Đã sử dụng (chưa sửa chữa),False,False,Dell,Dòng Khác,False,False,2999000.0
Mỹ,False,HP,False,ZBook,ZBook,16.0,512.0,13.95,16.0,,Unknown,,16.0,512.0,13.95,False,False,False,False,False,False,Intel,Upper-mid,False,Dedicated - Other/Entry,False,1.0,Active,True,SSD,False,Đã sử dụng (chưa sửa chữa),False,False,HP,Other,False,True,12900000.0
Unknown,True,ASUS,False,Vivobook 15 OLED,Vivobook 15 OLED,16.0,512.0,15.95,,,Unknown,,16.0,512.0,15.95,False,False,False,False,False,False,AMD,Upper-mid,True,Missing,False,,Manufacturer,True,SSD,False,Đã sử dụng (chưa sửa chữa),False,False,ASUS,Other,False,True,15500000.0
Unknown,True,Dell,False,Dòng Khác,Latitude,16.0,256.0,15.95,16.0,256.0,Unknown,15.6,16.0,256.0,15.95,False,False,False,False,False,False,Intel,Upper-mid,True,Missing,False,,Manufacturer,True,SSD,False,Đã sử dụng (chưa sửa chữa),False,False,Dell,Dòng Khác,False,False,6999000.0
Unknown,True,Dell,False,Dòng Khác,Latitude,8.0,,,8.0,,i5-6300u,,8.0,,,False,True,True,False,True,False,Intel,Mid,True,Missing,False,,Manufacturer,True,Unknown,False,Đã sử dụng (chưa sửa chữa),False,False,Dell,Dòng Khác,False,False,1800000.0
Unknown,True,LG,False,Gram,Gram,8.0,250.0,,8.0,,i5-6200u,,8.0,250.0,,False,False,True,False,False,False,Intel,Mid,False,Integrated - Intel,False,,Manufacturer,True,SSD,False,Đã sử dụng (chưa sửa chữa),False,False,Other,Other,True,True,2200000.0
Unknown,True,MSI,False,GL Series,GL Series,,500.0,15.95,24.0,512.0,i7-10750h,,24.0,500.0,15.95,True,False,False,False,False,False,Intel,Upper-mid,False,Dedicated - Other/Entry,False,0.0,Expired,False,SSD,False,Đã sử dụng (chưa sửa chữa),False,False,MSI,Other,False,True,10000000.0
Mỹ,False,Lenovo,False,ThinkPad T14 Gen 3,ThinkPad T14 Gen 3,16.0,256.0,13.95,,,Unknown,,16.0,256.0,13.95,False,False,False,False,False,False,Intel,Mid,False,Integrated - Intel,False,3.0,Active,True,SSD,False,Đã sử dụng (chưa sửa chữa),False,False,Lenovo,Other,False,True,7700000.0
Unknown,True,ASUS,False,X Series,X Series,8.0,128.0,15.95,8.0,,i5-8250u,,8.0,128.0,15.95,False,False,False,False,False,False,Intel,Mid,False,Integrated - Intel,False,3.0,Active,True,SSD,False,Đã sử dụng (chưa sửa chữa),False,False,ASUS,X Series,False,False,4900000.0
Unknown,True,Xiaomi,False,RedmiBook Pro 14,RedmiBook Pro 14,16.0,1024.0,,16.0,1024.0,i7-1265h,,16.0,1024.0,,False,False,True,False,False,False,Intel,Upper-mid,True,Missing,False,,Manufacturer,True,SSD,False,Đã sử dụng (chưa sửa chữa),False,False,Other,Other,True,True,12500000.0
Trung Quốc,False,Lenovo,False,Yoga 7,Yoga 7,32.0,1024.0,13.95,32.0,1024.0,Unknown,,32.0,1024.0,13.95,False,False,False,False,False,False,Intel,Other,True,Missing,False,,Active,True,Unknown,False,Đã sử dụng (chưa sửa chữa),False,False,Lenovo,Other,False,True,20000000.0
Unknown,True,Lenovo,False,Ideapad Gaming,Ideapad Gaming,16.0,512.0,15.95,16.0,,i7-12700h,15.6,16.0,512.0,15.95,False,False,False,False,False,False,Intel,Upper-mid,False,Dedicated - Other/Entry,False,,Manufacturer,True,SSD,False,Đã sử dụng (chưa sửa chữa),False,False,Lenovo,Other,False,True,15800000.0
Unknown,True,MSI,False,Bravo 15,Bravo 15,8.0,512.0,,8.0,512.0,ryzen 5,,8.0,512.0,,False,False,True,False,False,False,AMD,Mid,False,Integrated - AMD Radeon,False,,Manufacturer,True,SSD,False,Đã sử dụng (chưa sửa chữa),False,False,MSI,Other,False,True,8900000.0
Unknown,True,Dell,False,Latitude,Latitude,8.0,256.0,13.95,8.0,256.0,Unknown,13.3,8.0,256.0,13.95,False,False,False,False,False,False,Intel,Upper-mid,False,Integrated - Intel,False,1.0,Active,True,SSD,False,Đã sử dụng (chưa sửa chữa),False,False,Dell,Latitude,False,False,6500000.0
Unknown,True,Dell,False,Inspiron,Inspiron,8.0,500.0,,4.0,500.0,Unknown,,8.0,500.0,,False,False,True,False,False,False,Intel,Entry,True,Missing,False,,Manufacturer,True,SSD,False,Đã sử dụng (chưa sửa chữa),False,False,Dell,Inspiron,False,False,1650000.0
Mỹ,False,Lenovo,False,ThinkPad,ThinkPad,16.0,256.0,13.95,,,i7 8550u,,16.0,256.0,13.95,False,False,False,False,False,False,Intel,Upper-mid,False,Integrated - Intel,False,3.0,Active,True,SSD,False,Đã sử dụng (chưa sửa chữa),False,False,Lenovo,ThinkPad,False,False,7200000.0
Unknown,True,MSI,False,Katana GF66,Katana GF66,16.0,512.0,15.95,16.0,512.0,i7-11800h,15.6,16.0,512.0,15.95,False,False,False,False,False,False,Intel,Upper-mid,False,Dedicated - Other/Entry,False,,Manufacturer,True,SSD,False,Đã sử dụng (chưa sửa chữa),False,False,MSI,Other,False,True,15900000.0
Unknown,True,Dell,False,Pro 16,Pro 16,16.0,256.0,15.95,16.0,256.0,Unknown,16.0,16.0,256.0,15.95,False,False,False,False,False,False,Intel,Mid,False,Integrated - Intel,False,,Manufacturer,True,SSD,False,Đã sử dụng (chưa sửa chữa),False,False,Dell,Other,False,True,13000000.0
Việt Nam,False,Hãng khác,False,Dòng Khác,Dòng Khác,6.0,127.0,13.95,6.0,,Unknown,14.0,6.0,127.0,13.95,False,False,False,False,False,False,Intel,Mid,False,Integrated - Intel,False,12.0,Active,True,SSD,False,Đã sử dụng (chưa sửa chữa),False,False,Hãng khác,Dòng Khác,False,False,3900000.0
Việt Nam,False,Lenovo,False,Ideapad S,Ideapad S,8.0,512.0,13.95,8.0,,Unknown,14.0,8.0,512.0,13.95,False,False,False,False,False,False,Intel,Mid,False,Unclear,False,,Manufacturer,True,SSD,False,Đã sử dụng (chưa sửa chữa),False,False,Lenovo,Other,False,True,5990000.0
Unknown,True,Lenovo,False,Yoga Slim 7,Yoga Slim 7,32.0,1024.0,13.95,32.0,,Unknown,,32.0,1024.0,13.95,False,False,False,False,False,False,Intel,Other,False,Unclear,False,,Manufacturer,True,SSD,False,Đã sử dụng (chưa sửa chữa),False,False,Lenovo,Other,False,True,23900000.0
Mỹ,False,Acer,False,Dòng Khác,Nitro,16.0,512.0,15.95,6.0,,i7-13620h,,16.0,512.0,15.95,False,False,False,False,False,False,Intel,Upper-mid,False,Dedicated - Other/Entry,False,3.0,Active,True,SSD,False,Đã sử dụng (chưa sửa chữa),False,False,Acer,Dòng Khác,False,False,17500000.0
Unknown,True,Dell,False,Latitude E Series,Latitude E Series,6.0,,,,,i5-3230m,,6.0,,,False,True,True,False,True,False,Intel,Mid,True,Missing,False,,Manufacturer,True,Unknown,False,Đã sử dụng (chưa sửa chữa),False,False,Dell,Latitude E Series,False,False,1600000.0
Unknown,True,Hãng khác,False,Dòng Khác,Dòng Khác,16.0,512.0,15.95,,,i7-13650hx,,16.0,512.0,15.95,False,False,False,False,False,False,Intel,Upper-mid,False,Dedicated - Other/Entry,False,,Manufacturer,True,SSD,False,Đã sử dụng (chưa sửa chữa),False,False,Hãng khác,Dòng Khác,False,False,27490000.0
Unknown,True,HP,False,Dòng Khác,Dòng Khác,8.0,256.0,13.95,8.0,256.0,i5 8350u,,8.0,256.0,13.95,False,False,False,False,False,False,Intel,Mid,False,Integrated - Intel,False,,Manufacturer,True,SSD,False,Đã sử dụng (chưa sửa chữa),False,False,HP,Dòng Khác,False,False,3900000.0
Unknown,True,Lenovo,False,Ideapad 5,Ideapad 5,8.0,256.0,13.95,8.0,256.0,ryzen 5,,8.0,256.0,13.95,False,False,False,False,False,False,AMD,Mid,False,Integrated - Intel,False,,Manufacturer,True,SSD,False,Đã sử dụng (chưa sửa chữa),False,False,Lenovo,Other,False,True,4468000.0
Mỹ,False,Dell,False,Latitude,Latitude,8.0,256.0,13.95,8.0,256.0,i7-10810u,14.0,8.0,256.0,13.95,False,False,False,False,False,False,Intel,Upper-mid,True,Missing,False,1.0,Active,True,SSD,False,Mới,False,False,Dell,Latitude,False,False,6350000.0
Unknown,True,Apple,False,MacBook Air,MacBook Air,8.0,127.0,,8.0,128.0,Unknown,,8.0,127.0,,False,False,True,False,False,False,Intel,Mid,True,Missing,False,,Manufacturer,True,SSD,False,Đã sử dụng (chưa sửa chữa),False,False,Apple,MacBook Air,False,False,6250000.0
Mỹ,False,HP,False,Pavilion x360 14,Pavilion x360 14,16.0,256.0,13.95,16.0,,i5-10210u,14.0,16.0,256.0,13.95,False,False,False,False,False,False,Intel,Mid,False,Integrated - Intel,False,,Manufacturer,True,SSD,False,Đã sử dụng (chưa sửa chữa),False,False,HP,Other,False,True,7200000.0
Unknown,True,HP,False,Pavilion,Pavilion,8.0,127.0,,8.0,128.0,Unknown,,8.0,127.0,,False,False,True,False,False,False,Intel,Entry,True,Missing,False,,Manufacturer,True,SSD,False,Đã sử dụng (chưa sửa chữa),False,False,HP,Other,False,True,3000000.0
Unknown,True,Dell,False,XPS 15 9560,XPS 15 9560,16.0,256.0,15.95,16.0,256.0,i7-7700hq,,16.0,256.0,15.95,False,False,False,False,False,False,Intel,Upper-mid,False,Dedicated - Other/Entry,False,,Manufacturer,True,SSD,False,Đã sử dụng (chưa sửa chữa),False,False,Dell,Other,False,True,8500000.0
Unknown,True,Acer,False,Aspire 1,Aspire 1,4.0,500.0,13.95,4.0,500.0,intel core i3,,4.0,500.0,13.95,False,False,False,False,False,False,Intel,Entry,True,Missing,False,,Manufacturer,True,Unknown,False,Đã sử dụng (chưa sửa chữa),False,False,Acer,Other,False,True,899000.0
