spec_key,group_size,median_price,min_price,max_price,unique_shop_1_names,unique_shop_2_names,unique_shop_3_names,price_range,relative_price_range
Unknown|1360P|16.0|Unknown|16.0,4,29495000.0,18900000.0,35350000.0,3,4,4,16450000.0,0.5577216477369046
MSI|13620H|16.0|1024.0|15.6,4,28745000.0,23790000.0,39799000.0,4,4,4,16009000.0,0.556931640285267
ASUS|4600H|8.0|512.0|15.6,4,14495000.0,11000000.0,18890000.0,4,4,4,7890000.0,0.5443256295274232
HP|1260P|16.0|512.0|15.6,4,17440000.0,13990000.0,23199000.0,4,4,3,9209000.0,0.5280389908256881
Lenovo|258V|32.0|512.0|14.0,4,43695000.0,28990000.0,50750000.0,4,4,4,21760000.0,0.4979974825494908
ASUS|258V|32.0|1024.0|14.0,4,29144500.0,27890000.0,42390000.0,3,3,4,14500000.0,0.4975209730823998
HP|1355U|16.0|512.0|13.3,4,30594500.0,23690000.0,38900000.0,3,3,4,15210000.0,0.49714818022847246
ASUS|11400H|8.0|512.0|17.3,4,21370000.0,14499000.0,24990000.0,3,4,4,10491000.0,0.49092185306504443
HP|1165G7|16.0|1024.0|13.3,4,34049000.0,29100000.0,45500000.0,2,3,4,16400000.0,0.48165878586742633
MSI|5800H|8.0|512.0|15.6,4,21245000.0,15890000.0,26100000.0,3,4,3,10210000.0,0.4805836667451165
MSI|13620H|16.0|512.0|15.6,4,24995000.0,18990000.0,30990000.0,4,4,4,12000000.0,0.48009601920384076
HP|8250U|4.0|1024.0|14.0,4,13900000.0,7900000.0,14350000.0,4,2,4,6450000.0,0.46402877697841727
HP|1335U|16.0|512.0|15.6,4,18240000.0,14990000.0,22999000.0,3,4,4,8009000.0,0.43908991228070177
MSI|9300H|8.0|512.0|15.6,4,26640000.0,20800000.0,32290000.0,3,3,2,11490000.0,0.4313063063063063
HP|1334U|8.0|512.0|15.6,4,15368000.0,12290000.0,18890000.0,4,4,4,6600000.0,0.42946382092660074
HP|1115G4|8.0|256.0|14.0,4,10070000.0,8360000.0,12500000.0,4,4,4,4140000.0,0.41112214498510424
HP|155U|16.0|1024.0|14.0,4,31795000.0,19890000.0,32890000.0,2,4,4,13000000.0,0.4088693190753263
Lenovo|258V|32.0|1024.0|15.3,4,45345000.0,33338000.0,51499000.0,3,4,3,18161000.0,0.40050722240599845
ASUS|11800H|8.0|512.0|15.6,4,25544500.0,17900000.0,27590000.0,4,4,4,9690000.0,0.37933801796864297
ASUS|6200U|4.0|500.0|15.6,4,10795000.0,9790000.0,13597000.0,2,3,2,3807000.0,0.3526632700324224
Dell|10750H|8.0|512.0|15.6,4,28475000.0,25499000.0,35390000.0,4,3,4,9891000.0,0.3473573309920983
ASUS|5800H|8.0|512.0|14.0,4,17815000.0,13850000.0,19990000.0,3,3,4,6140000.0,0.34465338198147627
Acer|155H|16.0|512.0|14.0,4,23620000.0,19490000.0,27390000.0,4,4,3,7900000.0,0.3344623200677392
MSI|5500U|8.0|512.0|14.0,4,14640000.0,12115000.0,16990000.0,4,4,4,4875000.0,0.33299180327868855
Unknown|1340P|16.0|Unknown|14.0,4,26045000.0,22990000.0,31490000.0,4,3,4,8500000.0,0.3263582261470532
Lenovo|125U|16.0|512.0|13.3,4,29720000.0,24990000.0,34640000.0,4,4,4,9650000.0,0.3246971736204576
HP|1255U|8.0|512.0|14.0,4,18970000.0,15590000.0,21690000.0,2,2,4,6100000.0,0.32156035846072745
Lenovo|1355U|8.0|512.0|14.0,4,19344500.0,16300000.0,22499000.0,1,2,2,6199000.0,0.3204528418930445
ASUS|12500H|8.0|512.0|15.6,4,16325000.0,11890000.0,17117000.0,4,4,4,5227000.0,0.32018376722817765
HP|1005G1|4.0|256.0|15.6,4,10420000.0,8900000.0,12200000.0,4,4,4,3300000.0,0.31669865642994244
Lenovo|1165G7|8.0|512.0|15.6,4,18025000.0,16250000.0,21880000.0,1,3,4,5630000.0,0.31234396671289877
MSI|1155G7|8.0|512.0|15.6,4,14835000.0,12663000.0,17263000.0,3,4,4,4600000.0,0.31007751937984496
Dell|100U|8.0|512.0|14.0,4,15899500.0,13699000.0,18500000.0,4,3,2,4801000.0,0.3019591811063241
HP|1115G4|4.0|256.0|15.6,4,11975000.0,10120139.0,13650000.0,4,4,4,3529861.0,0.2947691858037578
Dell|8250U|4.0|1024.0|14.0,4,13970000.0,12170000.0,16260000.0,3,3,2,4090000.0,0.2927702219040802
Dell|120U|16.0|1024.0|16.0,4,23474500.0,21800000.0,28490000.0,4,4,4,6690000.0,0.2849900956356898
ASUS|7100U|4.0|1024.0|15.6,4,10175000.0,9015500.0,11890000.0,4,4,3,2874500.0,0.28250614250614253
ASUS|8145U|4.0|1024.0|14.0,4,10375000.0,9700000.0,12590000.0,3,3,3,2890000.0,0.2785542168674699
Dell|10210U|8.0|256.0|14.0,4,17870000.0,14000000.0,18900000.0,4,4,4,4900000.0,0.2742025741466144
Lenovo|1255U|16.0|512.0|14.0,4,25994500.0,23686000.0,30699000.0,4,3,4,7013000.0,0.2697878397353286
Dell|1355U|8.0|512.0|15.6,4,20620000.0,17550000.0,22890000.0,2,4,4,5340000.0,0.25897187196896215
HP|155U|16.0|512.0|14.0,4,31070000.0,27999000.0,36000000.0,4,3,3,8001000.0,0.25751528805922114
Lenovo|12450HX|12.0|512.0|15.6,4,17830000.0,15890000.0,20299000.0,3,4,4,4409000.0,0.247279865395401
HP|1255U|8.0|512.0|15.6,4,17777500.0,15300000.0,19490000.0,3,4,3,4190000.0,0.2356911826747293
