ram_gb,storage_gb,screen_size_inch,brand_is_rare,model_is_rare,ram_missing,storage_missing,screen_missing,cpu_missing,gpu_missing,cpu_tier_encoded,gpu_tier_ord_filled,ram_level,storage_level,screen_size_level,brand_ASUS,brand_Acer,brand_Apple,brand_Dell,brand_HP,brand_Lenovo,brand_MSI,brand_Microsoft,brand_Other,model_Elitebook,model_Inspiron,model_Latitude,model_MacBook Air,model_MacBook Air M1,model_MacBook Pro,model_MacBook Pro M1,model_Nitro 5,model_Other,model_Precision,model_ProBook,model_ThinkPad,cpu_brand_AMD,cpu_brand_Apple,cpu_brand_Intel,cpu_brand_Microsoft SQ,cpu_brand_Other,cpu_brand_Qualcomm,storage_type_HDD,storage_type_Other,storage_type_SSD,storage_type_SSD + HDD,condition_Mới,condition_Unknown,condition_Đã sử dụng (chưa sửa chữa),condition_Đã sử dụng (qua sửa chữa),warranty_Active,warranty_Expired,warranty_Manufacturer,warranty_not_active,gpu_type_Apple SoC,gpu_type_Dedicated,gpu_type_Integrated,gpu_type_Missing_Info,target_price,log_target_price
8.0,500.0,13.95,0,0,0,0,0,0,0,5,0,3,3,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,6399999.0,15.6718085483299
16.0,256.0,13.95,0,1,0,0,0,0,1,5,-1,4,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,21800000.0,16.897420573630875
16.0,256.0,13.95,0,0,0,0,0,0,0,5,0,4,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,7800000.0,15.86963441986494
16.0,0.0,15.95,0,0,0,1,0,0,0,5,2,4,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,17200000.0,16.660419999923214
16.0,1024.0,15.95,0,0,0,0,0,0,0,6,2,4,4,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,26800000.0,17.103912482794517
16.0,512.0,13.95,0,1,0,0,0,0,0,6,0,4,3,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,14600000.0,16.496532155171714
32.0,1024.0,13.95,0,0,0,0,0,0,0,5,0,5,4,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,47900000.0,17.68462608325797
8.0,256.0,13.95,0,0,0,0,0,0,0,5,0,3,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,4500000.0,15.319588176962746
8.0,0.0,0.0,0,0,0,1,1,0,1,6,-1,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,8900000.0,16.001561947061912
16.0,512.0,13.95,0,0,0,0,0,0,0,6,0,4,3,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,9990000.0,16.11709525072483
8.0,256.0,13.95,0,0,0,0,0,0,0,5,0,3,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,5200000.0,15.46416937585933
0.0,0.0,0.0,0,0,1,1,1,1,1,0,-1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1900000.0,14.45736497045232
16.0,256.0,13.95,0,1,0,0,0,0,0,6,0,4,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,7350000.0,15.810211007243431
16.0,1024.0,15.95,0,0,0,0,0,1,1,0,-1,4,4,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,19990000.0,16.810742756501593
16.0,512.0,13.95,0,1,0,0,0,1,1,0,-1,4,3,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,28000000.0,17.147715103853763
8.0,0.0,15.95,0,0,0,1,0,0,1,3,-1,3,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1500000.0,14.220976332738882
8.0,500.0,15.95,0,0,0,0,0,0,0,5,0,3,3,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,4900000.0,15.404745967162468
8.0,512.0,15.95,0,1,0,0,0,0,1,5,-1,3,3,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,7300000.0,15.803385043104912
8.0,256.0,0.0,0,0,0,0,1,0,1,5,-1,3,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,5499000.0,15.520076997341182
8.0,128.0,15.95,0,1,0,0,0,0,0,5,0,3,1,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,4500000.0,15.319588176962746
8.0,256.0,13.95,0,0,0,0,0,0,0,5,0,3,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,14200000.0,16.468752592994022
4.0,500.0,13.95,0,0,0,0,0,0,1,5,-1,2,3,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,2000000.0,14.508658238524095
16.0,512.0,0.0,0,0,0,0,1,0,0,5,0,4,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,9300000.0,16.04552506565036
16.0,1024.0,13.95,0,1,0,0,0,0,0,6,0,4,4,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,28900000.0,17.179352187684735
8.0,256.0,15.95,0,0,0,0,0,0,0,6,2,3,2,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,4500000.0,15.319588176962746
16.0,512.0,15.95,0,0,0,0,0,0,0,6,2,4,3,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,15800000.0,16.575520561288332
8.0,256.0,13.95,0,0,0,0,0,0,0,5,0,3,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,9000000.0,16.012735246411598
8.0,256.0,17.95,0,0,0,0,0,0,0,6,0,3,2,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,5900000.0,15.59046307836746
8.0,256.0,13.95,0,0,0,0,0,0,1,5,-1,3,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,13500000.0,16.41820031748273
8.0,256.0,13.95,0,0,0,0,0,0,0,5,0,3,2,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,5000000.0,15.424948670398354
8.0,256.0,0.0,0,0,0,0,1,0,1,5,-1,3,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,10000000.0,16.118095750958314
16.0,512.0,15.95,0,1,0,1,0,0,0,5,2,4,3,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,6999000.0,15.76127798254922
8.0,256.0,13.95,0,0,0,0,0,0,0,6,0,3,2,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,5500000.0,15.520258832020865
16.0,512.0,13.95,0,0,0,0,0,0,0,6,0,4,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,10500000.0,16.166885910365842
16.0,512.0,15.95,0,0,0,0,0,0,0,6,2,4,3,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,16500000.0,16.61887099947687
8.0,127.0,13.95,0,0,0,0,0,0,0,5,0,3,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,3400000.0,15.039286283703994
0.0,0.0,0.0,0,0,1,1,1,1,1,0,-1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,5900000.0,15.59046307836746
16.0,256.0,13.95,0,0,0,0,0,0,0,5,0,4,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,5300000.0,15.483217567201578
16.0,512.0,15.95,0,1,0,0,0,0,0,5,2,4,3,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,14900000.0,16.51687183802978
8.0,127.0,0.0,1,0,0,0,1,0,1,5,-1,3,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,1850000.0,14.430696737594902
8.0,128.0,13.95,0,0,0,0,0,0,0,3,0,3,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,1100000.0,13.910821646859096
16.0,512.0,13.95,0,0,0,0,0,0,0,5,0,4,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,9900000.0,16.108045416114916
16.0,256.0,15.95,0,0,0,0,0,0,0,6,0,4,2,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,8000000.0,15.894952224644102
8.0,256.0,15.95,0,0,0,0,0,0,1,3,-1,3,2,3,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,3800000.0,15.150511887854474
4.0,256.0,15.95,0,0,0,0,0,1,1,0,-1,2,2,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,2000000.0,14.508658238524095
16.0,1024.0,15.95,0,0,0,0,0,0,0,6,0,4,4,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,11000000.0,16.213405921671733
8.0,512.0,15.95,0,0,0,0,0,0,0,5,0,3,3,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,9200000.0,16.034714150714915
16.0,256.0,13.95,0,0,0,0,0,0,1,5,-1,4,2,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,12500000.0,16.341239282272525
64.0,512.0,21.0,0,0,0,0,0,0,1,6,-1,6,3,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,15000000.0,16.52356082573315
8.0,256.0,11.95,0,1,0,0,0,0,0,5,0,3,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,3200000.0,14.978661680269909
16.0,512.0,15.95,0,1,0,0,0,0,0,7,2,4,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,23900000.0,16.98938905874274
16.0,512.0,15.95,0,0,0,0,0,0,0,6,2,4,3,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,9750000.0,16.092777945538128
8.0,0.0,0.0,0,0,0,1,1,0,1,5,-1,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,3100000.0,14.946912992035967
16.0,512.0,17.95,0,0,0,0,0,0,0,6,2,4,3,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,10800000.0,16.195056784687036
8.0,256.0,13.95,0,1,0,0,0,0,0,5,0,3,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,6000000.0,15.607270193858982
8.0,256.0,13.95,0,1,0,0,0,0,1,5,-1,3,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,6000000.0,15.607270193858982
16.0,512.0,13.95,0,0,0,0,0,0,0,3,0,4,3,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,7200000.0,15.789591722875162
8.0,1024.0,13.95,0,0,0,0,0,0,1,5,-1,3,4,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,8990000.0,16.0116235176825
8.0,127.0,15.95,0,0,0,0,0,0,0,5,0,3,1,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,3500000.0,15.068273812173889
8.0,512.0,15.95,0,0,0,0,0,0,0,6,0,3,3,3,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,10500000.0,16.166885910365842
32.0,512.0,13.95,0,0,0,0,0,0,1,6,-1,5,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,25500000.0,17.05418904934434
4.0,128.0,13.95,0,0,0,0,0,0,0,5,0,2,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1900000.0,14.45736497045232
8.0,0.0,13.95,0,0,0,1,0,0,1,2,-1,3,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,2000000.0,14.508658238524095
8.0,256.0,13.95,0,0,0,0,0,0,0,5,0,3,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,5890000.0,15.588766725407044
16.0,512.0,15.95,0,0,0,0,0,0,0,7,2,4,3,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,26500000.0,17.0926553286923
16.0,512.0,15.95,0,0,0,0,0,0,0,6,2,4,3,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,12000000.0,16.300417291085605
16.0,256.0,15.95,0,0,0,0,0,1,0,0,0,4,2,3,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,15500000.0,16.5563506464056
8.0,0.0,0.0,0,0,0,1,1,0,1,6,-1,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,9000000.0,16.012735246411598
16.0,512.0,15.95,0,0,0,0,0,0,0,6,2,4,3,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,9600000.0,16.077273760604726
16.0,256.0,13.95,0,0,0,0,0,0,0,5,0,4,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,6699999.0,15.717618084361195
8.0,512.0,15.95,0,0,0,0,0,0,0,5,2,3,3,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,10000000.0,16.118095750958314
8.0,127.0,15.95,0,0,0,0,0,0,0,3,0,3,1,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,4750000.0,15.373655386537118
16.0,512.0,15.95,0,0,0,0,0,0,0,6,0,4,3,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,7990000.0,15.893701442898896
16.0,512.0,0.0,0,1,0,0,1,0,0,6,2,4,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,14000000.0,16.454567959008102
8.0,256.0,13.95,0,0,0,0,0,0,1,5,-1,3,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,14500000.0,16.489659276356317
16.0,256.0,15.95,0,0,0,0,0,0,1,6,-1,4,2,3,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,6800000.0,15.732433317205148
8.0,256.0,13.95,0,0,0,0,0,0,1,5,-1,3,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,10799000.0,16.19496418781606
8.0,256.0,13.95,0,0,0,0,0,0,1,5,-1,3,2,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,5500000.0,15.520258832020865
16.0,256.0,13.95,0,1,0,0,0,0,1,5,-1,4,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,24900000.0,17.030378401595577
16.0,256.0,13.95,0,0,0,0,0,0,0,6,0,4,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,10500000.0,16.166885910365842
8.0,128.0,11.95,0,0,0,0,0,0,0,5,0,3,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,3350000.0,15.024471202308668
8.0,256.0,15.95,0,0,0,0,0,0,0,5,0,3,2,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,6390000.0,15.670244982848228
4.0,500.0,15.95,0,0,0,0,0,0,0,3,0,2,3,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,2900000.0,14.88022163978423
8.0,256.0,15.95,0,0,0,0,0,0,0,6,0,3,2,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,4500000.0,15.319588176962746
32.0,512.0,0.0,0,0,0,0,1,0,1,6,-1,5,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,23490000.0,16.972085399206403
8.0,256.0,15.95,0,0,0,0,0,0,0,3,2,3,2,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,4990000.0,15.422946668128484
32.0,512.0,15.95,0,0,0,0,0,0,0,6,2,5,3,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,24000000.0,16.993564429978885
16.0,1024.0,13.95,0,0,0,0,0,0,0,6,0,4,4,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,10900000.0,16.204273438942487
16.0,512.0,15.95,0,0,0,0,0,0,0,6,2,4,3,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,8600000.0,15.9672728775028
8.0,512.0,15.95,0,0,0,0,0,0,0,5,0,3,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,7000000.0,15.76142084987672
16.0,512.0,15.95,0,0,0,0,0,0,0,6,0,4,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,12500000.0,16.341239282272525
8.0,256.0,15.95,0,1,0,0,0,0,0,3,0,3,2,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,6500000.0,15.687312888712007
8.0,256.0,13.95,0,0,0,0,0,0,0,6,0,3,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,5000000.0,15.424948670398354
16.0,512.0,13.95,0,0,0,0,0,0,1,6,-1,4,3,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,9000000.0,16.012735246411598
16.0,512.0,15.95,0,0,0,0,0,0,0,5,2,4,3,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,14900000.0,16.51687183802978
32.0,512.0,15.95,0,0,0,0,0,0,0,7,2,5,3,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,20500000.0,16.835935492889124
16.0,512.0,15.95,0,0,0,0,0,0,0,7,0,4,3,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,12500000.0,16.341239282272525
8.0,256.0,11.95,0,0,0,0,0,0,1,5,-1,3,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,4300000.0,15.274125813221904
